InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,5,-1.0,2588,2019,4060,0.78,0.324,55,-1,16,0
0,0.05,9,-1.0,1443,415,1228,0.287,0.288,30,-1,16,0
0,0.05,8,-1.0,1443,501,1484,0.347,0.346,30,-1,16,0
0,0.05,7,-1.0,1443,584,1722,0.404,0.398,30,-1,16,0
0,0.05,6,-1.0,1443,736,2010,0.51,0.431,30,-1,16,0
0,0.05,5,-1.0,1443,1125,2234,0.779,0.312,30,-1,16,0
0,0.05,9,-1.0,4980,1634,4836,0.328,0.328,105,-1,12,0
0,0.05,8,-1.0,4980,1926,5686,0.387,0.386,105,-1,12,0
0,0.05,7,-1.0,4980,2232,6508,0.448,0.438,105,-1,12,0
0,0.05,6,-1.0,4980,2857,7491,0.574,0.457,105,-1,12,0
0,0.05,5,-1.0,4980,4468,8227,0.897,0.291,105,-1,12,0
0,0.05,9,-1.0,3798,1228,3615,0.323,0.322,80,-1,12,0
0,0.05,8,-1.0,3798,1396,4122,0.367,0.366,80,-1,12,0
0,0.05,7,-1.0,3798,1641,4749,0.432,0.415,80,-1,12,0
0,0.05,6,-1.0,3798,2098,5466,0.552,0.433,80,-1,12,0
0,0.05,5,-1.0,3798,3330,5918,0.877,0.246,80,-1,12,0
0,0.05,9,-1.0,2614,823,2416,0.315,0.315,55,-1,12,0
0,0.05,8,-1.0,2614,916,2701,0.35,0.349,55,-1,12,0
0,0.05,7,-1.0,2614,1054,3081,0.403,0.396,55,-1,12,0
0,0.05,6,-1.0,2614,1382,3600,0.528,0.415,55,-1,12,0
0,0.05,5,-1.0,2614,2221,3910,0.849,0.226,55,-1,12,0
0,0.05,9,-1.0,1473,471,1374,0.32,0.32,30,-1,12,0
0,0.05,8,-1.0,1473,552,1619,0.374,0.374,30,-1,12,0
0,0.05,7,-1.0,1473,629,1840,0.427,0.421,30,-1,12,0
0,0.05,6,-1.0,1473,774,2049,0.525,0.419,30,-1,12,0
0,0.05,5,-1.0,1473,1247,2227,0.846,0.247,30,-1,12,0
0,0.05,9,-1.0,4963,1741,5048,0.351,0.351,105,-1,8,0
0,0.05,8,-1.0,4963,2022,5838,0.407,0.404,105,-1,8,0
0,0.05,7,-1.0,4963,2363,6673,0.476,0.456,105,-1,8,0
0,0.05,6,-1.0,4963,3091,7630,0.623,0.454,105,-1,8,0
0,0.05,5,-1.0,4963,5447,8221,1.097,0.126,105,-1,8,0
0,0.05,9,-1.0,3821,1263,3660,0.33,0.33,80,-1,8,0
0,0.05,8,-1.0,3821,1424,4119,0.373,0.369,80,-1,8,0
0,0.05,7,-1.0,3821,1678,4735,0.439,0.418,80,-1,8,0
0,0.05,6,-1.0,3821,2209,5425,0.578,0.41,80,-1,8,0
0,0.05,5,-1.0,3821,4133,5882,1.081,0.071,80,-1,8,0
0,0.05,9,-1.0,2633,796,2287,0.302,0.303,55,-1,8,0
0,0.05,8,-1.0,2633,960,2776,0.364,0.364,55,-1,8,0
0,0.05,7,-1.0,2633,1128,3197,0.428,0.404,55,-1,8,0
0,0.05,6,-1.0,2633,1494,3679,0.567,0.404,55,-1,8,0
0,0.05,5,-1.0,2633,2861,4076,1.086,0.08,55,-1,8,0
0,0.05,9,-1.0,1458,482,1374,0.33,0.331,30,-1,8,0
0,0.05,8,-1.0,1458,545,1562,0.374,0.372,30,-1,8,0
0,0.05,7,-1.0,1458,633,1778,0.434,0.414,30,-1,8,0
0,0.05,6,-1.0,1458,834,2042,0.572,0.409,30,-1,8,0
0,0.05,5,-1.0,1458,1548,2227,1.061,0.093,30,-1,8,0
0,0.05,9,-1.0,5069,1814,5014,0.358,0.358,105,-1,4,0
0,0.05,8,-1.0,5069,2166,5999,0.427,0.425,105,-1,4,0
0,0.05,7,-1.0,5069,2589,6986,0.511,0.484,105,-1,4,0
0,0.05,6,-1.0,5069,3640,8172,0.718,0.463,105,-1,4,0
0,0.05,5,-1.0,5069,8415,8376,1.66,-0.349,105,-1,4,0
0,0.05,9,-1.0,3791,1329,3671,0.35,0.351,80,-1,4,0
0,0.05,8,-1.0,3791,1523,4230,0.402,0.4,80,-1,4,0
0,0.05,7,-1.0,3791,1833,4947,0.483,0.458,80,-1,4,0
0,0.05,6,-1.0,3791,2609,5607,0.688,0.393,80,-1,4,0
0,0.05,5,-1.0,3791,6548,5969,1.727,-0.461,80,-1,4,0
0,0.05,9,-1.0,2664,907,2463,0.34,0.341,55,-1,4,0
0,0.05,8,-1.0,2664,1042,2845,0.391,0.389,55,-1,4,0
0,0.05,7,-1.0,2664,1186,3180,0.445,0.421,55,-1,4,0
0,0.05,6,-1.0,2664,1822,3775,0.684,0.35,55,-1,4,0
0,0.05,5,-1.0,2664,5046,4084,1.893,-0.627,55,-1,4,0
0,0.05,9,-1.0,1425,438,1188,0.307,0.306,30,-1,4,0
0,0.05,8,-1.0,1425,520,1383,0.365,0.356,30,-1,4,0
0,0.05,7,-1.0,1425,602,1587,0.422,0.391,30,-1,4,0
0,0.05,6,-1.0,1425,939,1889,0.658,0.325,30,-1,4,0
0,0.05,5,-1.0,1425,2870,2055,2.013,-0.788,30,-1,4,0
0,0.05,9,-1.0,4942,2847,6167,0.576,0.456,105,-1,0,0
0,0.05,8,-1.0,4942,3208,7073,0.649,0.515,105,-1,0,0
0,0.05,7,-1.0,4942,3934,7999,0.796,0.52,105,-1,0,0
0,0.05,6,-1.0,4942,7978,8910,1.614,-0.144,105,-1,0,0
0,0.05,5,-1.0,4942,24155,8631,4.887,-3.293,105,-1,0,0
0,0.05,9,-1.0,3728,2029,4193,0.544,0.416,80,-1,0,0
0,0.05,8,-1.0,3728,2303,4865,0.618,0.466,80,-1,0,0
0,0.05,7,-1.0,3728,2900,5632,0.778,0.454,80,-1,0,0
0,0.05,6,-1.0,3728,6391,6180,1.714,-0.321,80,-1,0,0
0,0.05,5,-1.0,3728,19819,6013,5.315,-3.765,80,-1,0,0
0,0.05,9,-1.0,2515,1163,2258,0.462,0.361,55,-1,0,0
0,0.05,8,-1.0,2515,1352,2682,0.537,0.4,55,-1,0,0
0,0.05,7,-1.0,2515,1753,3077,0.697,0.354,55,-1,0,0
0,0.05,6,-1.0,2515,4558,3527,1.812,-0.573,55,-1,0,0
0,0.05,5,-1.0,2515,14424,3573,5.733,-4.237,55,-1,0,0
0,0.05,9,-1.0,1433,535,972,0.373,0.307,30,-1,0,0
0,0.05,8,-1.0,1433,633,1116,0.441,0.342,30,-1,0,0
0,0.05,7,-1.0,1433,953,1267,0.665,0.226,30,-1,0,0
0,0.05,6,-1.0,1433,2830,1469,1.974,-0.895,30,-1,0,0
0,0.05,5,-1.0,1433,11008,1530,7.676,-6.367,30,-1,0,0
0,0.05,9,-1.0,4955,1646,4938,0.332,0.332,105,-1,28,0
0,0.05,8,-1.0,4955,1845,5539,0.372,0.372,105,-1,28,0
0,0.05,7,-1.0,4955,2092,6271,0.422,0.422,105,-1,28,0
0,0.05,6,-1.0,4955,2442,7266,0.493,0.484,105,-1,28,0
0,0.05,5,-1.0,4955,2878,7759,0.581,0.462,105,-1,28,0
0,0.05,9,-1.0,3805,1204,3615,0.316,0.317,80,-1,28,0
0,0.05,8,-1.0,3805,1388,4164,0.365,0.365,80,-1,28,0
0,0.05,7,-1.0,3805,1571,4717,0.413,0.413,80,-1,28,0
0,0.05,6,-1.0,3805,1813,5391,0.476,0.468,80,-1,28,0
0,0.05,5,-1.0,3805,2141,5731,0.563,0.443,80,-1,28,0
0,0.05,9,-1.0,2598,823,2471,0.317,0.317,55,-1,28,0
0,0.05,8,-1.0,2598,942,2826,0.362,0.363,55,-1,28,0
0,0.05,7,-1.0,2598,1094,3282,0.421,0.421,55,-1,28,0
0,0.05,6,-1.0,2598,1246,3705,0.479,0.471,55,-1,28,0
0,0.05,5,-1.0,2598,1439,3872,0.554,0.442,55,-1,28,0
0,0.05,9,-1.0,1456,407,1222,0.279,0.28,30,-1,28,0
0,0.05,8,-1.0,1456,497,1491,0.341,0.342,30,-1,28,0
0,0.05,7,-1.0,1456,562,1688,0.386,0.386,30,-1,28,0
0,0.05,6,-1.0,1456,655,1946,0.45,0.441,30,-1,28,0
0,0.05,5,-1.0,1456,795,2090,0.546,0.412,30,-1,28,0
0,0.05,9,-1.0,5058,1681,5033,0.332,0.332,105,-1,24,0
0,0.05,8,-1.0,5058,1916,5737,0.379,0.379,105,-1,24,0
0,0.05,7,-1.0,5058,2175,6509,0.43,0.429,105,-1,24,0
0,0.05,6,-1.0,5058,2538,7444,0.502,0.483,105,-1,24,0
0,0.05,5,-1.0,5058,3272,8008,0.647,0.432,105,-1,24,0
0,0.05,9,-1.0,3827,1178,3523,0.308,0.308,80,-1,24,0
0,0.05,8,-1.0,3827,1346,4027,0.352,0.352,80,-1,24,0
0,0.05,7,-1.0,3827,1573,4703,0.411,0.41,80,-1,24,0
0,0.05,6,-1.0,3827,1860,5459,0.486,0.469,80,-1,24,0
0,0.05,5,-1.0,3827,2373,5713,0.62,0.393,80,-1,24,0
0,0.05,9,-1.0,2633,813,2431,0.309,0.309,55,-1,24,0
0,0.05,8,-1.0,2633,957,2861,0.363,0.364,55,-1,24,0
0,0.05,7,-1.0,2633,1097,3277,0.416,0.415,55,-1,24,0
0,0.05,6,-1.0,2633,1283,3760,0.487,0.468,55,-1,24,0
0,0.05,5,-1.0,2633,1635,3981,0.621,0.41,55,-1,24,0
0,0.05,9,-1.0,1412,438,1309,0.31,0.311,30,-1,24,0
0,0.05,8,-1.0,1412,505,1508,0.357,0.358,30,-1,24,0
0,0.05,7,-1.0,1412,582,1742,0.412,0.413,30,-1,24,0
0,0.05,6,-1.0,1412,668,1972,0.473,0.461,30,-1,24,0
0,0.05,5,-1.0,1412,872,2103,0.617,0.388,30,-1,24,0
0,0.05,9,-1.0,5055,1665,4956,0.329,0.33,105,-1,20,0
0,0.05,8,-1.0,5055,1883,5608,0.372,0.373,105,-1,20,0
0,0.05,7,-1.0,5055,2200,6550,0.435,0.434,105,-1,20,0
0,0.05,6,-1.0,5055,2638,7571,0.522,0.489,105,-1,20,0
0,0.05,5,-1.0,5055,3633,8168,0.719,0.4,105,-1,20,0
0,0.05,9,-1.0,3790,1225,3654,0.323,0.323,80,-1,20,0
0,0.05,8,-1.0,3790,1408,4202,0.371,0.371,80,-1,20,0
0,0.05,7,-1.0,3790,1627,4846,0.429,0.427,80,-1,20,0
0,0.05,6,-1.0,3790,1898,5495,0.501,0.475,80,-1,20,0
0,0.05,5,-1.0,3790,2671,5924,0.705,0.379,80,-1,20,0
0,0.05,9,-1.0,2602,857,2553,0.329,0.33,55,-1,20,0
0,0.05,8,-1.0,2602,965,2881,0.371,0.371,55,-1,20,0
0,0.05,7,-1.0,2602,1091,3258,0.419,0.419,55,-1,20,0
0,0.05,6,-1.0,2602,1290,3746,0.496,0.471,55,-1,20,0
0,0.05,5,-1.0,2602,1815,4082,0.697,0.386,55,-1,20,0
0,0.05,9,-1.0,1322,431,1284,0.326,0.327,30,-1,20,0
0,0.05,8,-1.0,1322,487,1452,0.368,0.369,30,-1,20,0
0,0.05,7,-1.0,1322,548,1631,0.414,0.413,30,-1,20,0
0,0.05,6,-1.0,1322,661,1893,0.5,0.461,30,-1,20,0
0,0.05,5,-1.0,1322,930,2012,0.703,0.353,30,-1,20,0
0,0.05,9,-1.0,4848,1588,4720,0.327,0.328,105,-1,16,0
0,0.05,8,-1.0,4848,1795,5334,0.37,0.37,105,-1,16,0
0,0.05,7,-1.0,4848,2071,6124,0.427,0.424,105,-1,16,0
0,0.05,6,-1.0,4848,2616,7122,0.539,0.46,105,-1,16,0
0,0.05,5,-1.0,4848,3929,7833,0.81,0.331,105,-1,16,0
0,0.05,9,-1.0,3860,1206,3577,0.312,0.313,80,-1,16,0
0,0.05,8,-1.0,3860,1368,4070,0.354,0.354,80,-1,16,0
0,0.05,7,-1.0,3860,1574,4666,0.408,0.404,80,-1,16,0
0,0.05,6,-1.0,3860,1930,5310,0.5,0.432,80,-1,16,0
0,0.05,5,-1.0,3860,3028,6017,0.784,0.315,80,-1,16,0
0,0.05,9,-1.0,2599,857,2540,0.33,0.33,55,-1,16,0
0,0.05,8,-1.0,2599,962,2868,0.37,0.37,55,-1,16,0
0,0.05,7,-1.0,2599,1090,3238,0.419,0.416,55,-1,16,0
0,0.05,6,-1.0,2599,1340,3709,0.515,0.448,55,-1,16,0
0,0.05,5,-1.0,2599,2049,4008,0.788,0.296,55,-1,16,0
0,0.05,9,-1.0,1387,467,1388,0.336,0.337,30,-1,16,0
0,0.05,8,-1.0,1387,535,1594,0.385,0.386,30,-1,16,0
0,0.05,7,-1.0,1387,613,1811,0.442,0.435,30,-1,16,0
0,0.05,6,-1.0,1387,715,1989,0.515,0.452,30,-1,16,0
0,0.05,5,-1.0,1387,1064,2165,0.767,0.324,30,-1,16,0
0,0.05,9,-1.0,4994,1724,5092,0.345,0.345,105,-1,12,0
0,0.05,8,-1.0,4994,1979,5849,0.396,0.396,105,-1,12,0
0,0.05,7,-1.0,4994,2280,6660,0.456,0.449,105,-1,12,0
0,0.05,6,-1.0,4994,2886,7701,0.578,0.479,105,-1,12,0
0,0.05,5,-1.0,4994,4442,8399,0.889,0.313,105,-1,12,0
0,0.05,9,-1.0,3775,1240,3661,0.328,0.329,80,-1,12,0
0,0.05,8,-1.0,3775,1422,4196,0.377,0.377,80,-1,12,0
0,0.05,7,-1.0,3775,1643,4807,0.435,0.428,80,-1,12,0
0,0.05,6,-1.0,3775,2066,5409,0.547,0.437,80,-1,12,0
0,0.05,5,-1.0,3775,3262,5953,0.864,0.271,80,-1,12,0
0,0.05,9,-1.0,2656,918,2692,0.346,0.346,55,-1,12,0
0,0.05,8,-1.0,2656,1034,3041,0.389,0.39,55,-1,12,0
0,0.05,7,-1.0,2656,1171,3427,0.441,0.433,55,-1,12,0
0,0.05,6,-1.0,2656,1477,3912,0.556,0.449,55,-1,12,0
0,0.05,5,-1.0,2656,2383,4308,0.897,0.27,55,-1,12,0
0,0.05,9,-1.0,1411,450,1317,0.319,0.319,30,-1,12,0
0,0.05,8,-1.0,1411,521,1522,0.369,0.367,30,-1,12,0
0,0.05,7,-1.0,1411,588,1715,0.416,0.407,30,-1,12,0
0,0.05,6,-1.0,1411,766,1983,0.542,0.418,30,-1,12,0
0,0.05,5,-1.0,1411,1217,2128,0.862,0.227,30,-1,12,0
0,0.05,9,-1.0,5030,1693,4917,0.337,0.337,105,-1,8,0
0,0.05,8,-1.0,5030,1965,5692,0.391,0.39,105,-1,8,0
0,0.05,7,-1.0,5030,2329,6642,0.463,0.451,105,-1,8,0
0,0.05,6,-1.0,5030,3085,7731,0.613,0.464,105,-1,8,0
0,0.05,5,-1.0,5030,5407,8275,1.075,0.14,105,-1,8,0
0,0.05,9,-1.0,3857,1216,3506,0.315,0.315,80,-1,8,0
0,0.05,8,-1.0,3857,1430,4122,0.371,0.37,80,-1,8,0
0,0.05,7,-1.0,3857,1670,4744,0.433,0.421,80,-1,8,0
0,0.05,6,-1.0,3857,2196,5506,0.569,0.43,80,-1,8,0
0,0.05,5,-1.0,3857,4060,6075,1.052,0.122,80,-1,8,0
0,0.05,9,-1.0,2683,875,2523,0.326,0.326,55,-1,8,0
0,0.05,8,-1.0,2683,1000,2883,0.373,0.373,55,-1,8,0
0,0.05,7,-1.0,2683,1159,3305,0.432,0.418,55,-1,8,0
0,0.05,6,-1.0,2683,1536,3783,0.572,0.412,55,-1,8,0
0,0.05,5,-1.0,2683,2836,4160,1.057,0.121,55,-1,8,0
0,0.05,9,-1.0,1394,482,1376,0.346,0.346,30,-1,8,0
0,0.05,8,-1.0,1394,537,1543,0.385,0.386,30,-1,8,0
0,0.05,7,-1.0,1394,615,1759,0.441,0.43,30,-1,8,0
0,0.05,6,-1.0,1394,806,2020,0.578,0.432,30,-1,8,0
0,0.05,5,-1.0,1394,1530,2216,1.097,0.093,30,-1,8,0
0,0.05,9,-1.0,4869,1845,5105,0.379,0.379,105,-1,4,0
0,0.05,8,-1.0,4869,2129,5845,0.437,0.437,105,-1,4,0
0,0.05,7,-1.0,4869,2539,6841,0.521,0.505,105,-1,4,0
0,0.05,6,-1.0,4869,3452,7857,0.709,0.472,105,-1,4,0
0,0.05,5,-1.0,4869,7627,8229,1.566,-0.241,105,-1,4,0
0,0.05,9,-1.0,3733,1316,3626,0.352,0.353,80,-1,4,0
0,0.05,8,-1.0,3733,1508,4134,0.404,0.402,80,-1,4,0
0,0.05,7,-1.0,3733,1802,4843,0.483,0.463,80,-1,4,0
0,0.05,6,-1.0,3733,2525,5694,0.676,0.441,80,-1,4,0
0,0.05,5,-1.0,3733,6269,6021,1.679,-0.382,80,-1,4,0
0,0.05,9,-1.0,2634,857,2337,0.325,0.326,55,-1,4,0
0,0.05,8,-1.0,2634,1008,2745,0.383,0.381,55,-1,4,0
0,0.05,7,-1.0,2634,1185,3179,0.45,0.428,55,-1,4,0
0,0.05,6,-1.0,2634,1731,3777,0.657,0.391,55,-1,4,0
0,0.05,5,-1.0,2634,4936,4072,1.873,-0.61,55,-1,4,0
0,0.05,9,-1.0,1439,479,1279,0.333,0.333,30,-1,4,0
0,0.05,8,-1.0,1439,575,1553,0.399,0.398,30,-1,4,0
0,0.05,7,-1.0,1439,650,1750,0.451,0.433,30,-1,4,0
0,0.05,6,-1.0,1439,960,2034,0.667,0.36,30,-1,4,0
0,0.05,5,-1.0,1439,2756,2207,1.914,-0.671,30,-1,4,0
0,0.05,9,-1.0,4992,2923,6379,0.585,0.481,105,-1,0,0
0,0.05,8,-1.0,4992,3260,7251,0.653,0.538,105,-1,0,0
0,0.05,7,-1.0,4992,3904,8111,0.782,0.54,105,-1,0,0
0,0.05,6,-1.0,4992,7713,8991,1.545,-0.076,105,-1,0,0
0,0.05,5,-1.0,4992,23630,8720,4.733,-3.147,105,-1,0,0
0,0.05,9,-1.0,3744,1992,4057,0.532,0.407,80,-1,0,0
0,0.05,8,-1.0,3744,2249,4665,0.601,0.456,80,-1,0,0
0,0.05,7,-1.0,3744,2786,5392,0.744,0.453,80,-1,0,0
0,0.05,6,-1.0,3744,5956,5936,1.59,-0.225,80,-1,0,0
0,0.05,5,-1.0,3744,18879,5905,5.041,-3.513,80,-1,0,0
0,0.05,9,-1.0,2710,1269,2388,0.468,0.364,55,-1,0,0
0,0.05,8,-1.0,2710,1435,2845,0.529,0.408,55,-1,0,0
0,0.05,7,-1.0,2710,1848,3337,0.682,0.378,55,-1,0,0
0,0.05,6,-1.0,2710,4542,3829,1.675,-0.429,55,-1,0,0
0,0.05,5,-1.0,2710,15036,3894,5.546,-4.045,55,-1,0,0
0,0.05,9,-1.0,1419,529,996,0.373,0.33,30,-1,0,0
0,0.05,8,-1.0,1419,620,1138,0.437,0.365,30,-1,0,0
0,0.05,7,-1.0,1419,841,1280,0.592,0.313,30,-1,0,0
0,0.05,6,-1.0,1419,2651,1457,1.867,-0.792,30,-1,0,0
0,0.05,5,-1.0,1419,10468,1558,7.372,-6.048,30,-1,0,0
0,0.05,9,-1.0,5017,1593,4782,0.317,0.318,105,-1,28,0
0,0.05,8,-1.0,5017,1827,5482,0.364,0.364,105,-1,28,0
0,0.05,7,-1.0,5017,2090,6262,0.417,0.416,105,-1,28,0
0,0.05,6,-1.0,5017,2429,7229,0.484,0.476,105,-1,28,0
0,0.05,5,-1.0,5017,2885,7838,0.575,0.466,105,-1,28,0
0,0.05,9,-1.0,3854,1237,3711,0.321,0.321,80,-1,28,0
0,0.05,8,-1.0,3854,1403,4209,0.364,0.364,80,-1,28,0
0,0.05,7,-1.0,3854,1583,4747,0.411,0.41,80,-1,28,0
0,0.05,6,-1.0,3854,1814,5376,0.471,0.46,80,-1,28,0
0,0.05,5,-1.0,3854,2165,5798,0.562,0.444,80,-1,28,0
0,0.05,9,-1.0,2574,837,2512,0.325,0.325,55,-1,28,0
0,0.05,8,-1.0,2574,945,2835,0.367,0.367,55,-1,28,0
0,0.05,7,-1.0,2574,1073,3218,0.417,0.416,55,-1,28,0
0,0.05,6,-1.0,2574,1250,3692,0.485,0.471,55,-1,28,0
0,0.05,5,-1.0,2574,1463,3918,0.568,0.445,55,-1,28,0
0,0.05,9,-1.0,1439,471,1414,0.327,0.328,30,-1,28,0
0,0.05,8,-1.0,1439,530,1590,0.368,0.369,30,-1,28,0
0,0.05,7,-1.0,1439,626,1879,0.435,0.435,30,-1,28,0
0,0.05,6,-1.0,1439,706,2115,0.49,0.488,30,-1,28,0
0,0.05,5,-1.0,1439,857,2242,0.595,0.448,30,-1,28,0
0,0.05,9,-1.0,5083,1638,4910,0.322,0.322,105,-1,24,0
0,0.05,8,-1.0,5083,1869,5600,0.368,0.368,105,-1,24,0
0,0.05,7,-1.0,5083,2133,6381,0.42,0.419,105,-1,24,0
0,0.05,6,-1.0,5083,2474,7203,0.487,0.464,105,-1,24,0
0,0.05,5,-1.0,5083,3223,7808,0.634,0.415,105,-1,24,0
0,0.05,9,-1.0,3842,1229,3682,0.32,0.32,80,-1,24,0
0,0.05,8,-1.0,3842,1402,4196,0.365,0.365,80,-1,24,0
0,0.05,7,-1.0,3842,1594,4776,0.415,0.415,80,-1,24,0
0,0.05,6,-1.0,3842,1849,5419,0.481,0.464,80,-1,24,0
0,0.05,5,-1.0,3842,2465,5993,0.641,0.421,80,-1,24,0
0,0.05,9,-1.0,2623,841,2518,0.321,0.321,55,-1,24,0
0,0.05,8,-1.0,2623,960,2878,0.366,0.366,55,-1,24,0
0,0.05,7,-1.0,2623,1064,3187,0.405,0.406,55,-1,24,0
0,0.05,6,-1.0,2623,1224,3613,0.466,0.455,55,-1,24,0
0,0.05,5,-1.0,2623,1615,3881,0.615,0.391,55,-1,24,0
0,0.05,9,-1.0,1422,486,1456,0.342,0.342,30,-1,24,0
0,0.05,8,-1.0,1422,541,1620,0.38,0.381,30,-1,24,0
0,0.05,7,-1.0,1422,607,1820,0.427,0.427,30,-1,24,0
0,0.05,6,-1.0,1422,691,2041,0.486,0.472,30,-1,24,0
0,0.05,5,-1.0,1422,875,2130,0.615,0.404,30,-1,24,0
0,0.05,9,-1.0,4848,1643,4908,0.339,0.339,105,-1,20,0
0,0.05,8,-1.0,4848,1853,5544,0.382,0.382,105,-1,20,0
0,0.05,7,-1.0,4848,2124,6331,0.438,0.436,105,-1,20,0
0,0.05,6,-1.0,4848,2497,7171,0.515,0.482,105,-1,20,0
0,0.05,5,-1.0,4848,3430,7678,0.707,0.388,105,-1,20,0
0,0.05,9,-1.0,3891,1231,3682,0.316,0.317,80,-1,20,0
0,0.05,8,-1.0,3891,1429,4272,0.367,0.367,80,-1,20,0
0,0.05,7,-1.0,3891,1593,4742,0.409,0.407,80,-1,20,0
0,0.05,6,-1.0,3891,1887,5426,0.485,0.453,80,-1,20,0
0,0.05,5,-1.0,3891,2735,6063,0.703,0.37,80,-1,20,0
0,0.05,9,-1.0,2625,841,2517,0.32,0.321,55,-1,20,0
0,0.05,8,-1.0,2625,958,2868,0.365,0.365,55,-1,20,0
0,0.05,7,-1.0,2625,1112,3322,0.423,0.423,55,-1,20,0
0,0.05,6,-1.0,2625,1333,3829,0.508,0.471,55,-1,20,0
0,0.05,5,-1.0,2625,1831,4102,0.697,0.379,55,-1,20,0
0,0.05,9,-1.0,1449,443,1323,0.306,0.306,30,-1,20,0
0,0.05,8,-1.0,1449,501,1498,0.346,0.346,30,-1,20,0
0,0.05,7,-1.0,1449,576,1710,0.397,0.393,30,-1,20,0
0,0.05,6,-1.0,1449,686,1955,0.473,0.434,30,-1,20,0
0,0.05,5,-1.0,1449,1009,2220,0.696,0.359,30,-1,20,0
0,0.05,9,-1.0,4999,1679,5008,0.336,0.336,105,-1,16,0
0,0.05,8,-1.0,4999,1888,5626,0.378,0.378,105,-1,16,0
0,0.05,7,-1.0,4999,2171,6415,0.434,0.43,105,-1,16,0
0,0.05,6,-1.0,4999,2650,7366,0.53,0.468,105,-1,16,0
0,0.05,5,-1.0,4999,3892,8034,0.778,0.353,105,-1,16,0
0,0.05,9,-1.0,3930,1225,3643,0.312,0.312,80,-1,16,0
0,0.05,8,-1.0,3930,1405,4190,0.357,0.358,80,-1,16,0
0,0.05,7,-1.0,3930,1627,4811,0.414,0.408,80,-1,16,0
0,0.05,6,-1.0,3930,2047,5602,0.521,0.442,80,-1,16,0
0,0.05,5,-1.0,3930,2996,6095,0.762,0.326,80,-1,16,0
0,0.05,9,-1.0,2602,831,2464,0.319,0.32,55,-1,16,0
0,0.05,8,-1.0,2602,949,2820,0.365,0.365,55,-1,16,0
0,0.05,7,-1.0,2602,1095,3220,0.421,0.413,55,-1,16,0
0,0.05,6,-1.0,2602,1361,3708,0.523,0.443,55,-1,16,0
0,0.05,5,-1.0,2602,2009,4074,0.772,0.33,55,-1,16,0
0,0.05,9,-1.0,1468,479,1421,0.326,0.327,30,-1,16,0
0,0.05,8,-1.0,1468,543,1617,0.37,0.37,30,-1,16,0
0,0.05,7,-1.0,1468,618,1825,0.421,0.415,30,-1,16,0
0,0.05,6,-1.0,1468,731,2015,0.498,0.43,30,-1,16,0
0,0.05,5,-1.0,1468,1061,2193,0.722,0.325,30,-1,16,0
0,0.05,9,-1.0,5151,1654,4878,0.321,0.321,105,-1,12,0
0,0.05,8,-1.0,5151,1911,5631,0.371,0.371,105,-1,12,0
0,0.05,7,-1.0,5151,2215,6444,0.43,0.421,105,-1,12,0
0,0.05,6,-1.0,5151,2822,7462,0.548,0.453,105,-1,12,0
0,0.05,5,-1.0,5151,4391,8123,0.852,0.286,105,-1,12,0
0,0.05,9,-1.0,3810,1210,3556,0.318,0.318,80,-1,12,0
0,0.05,8,-1.0,3810,1386,4075,0.364,0.363,80,-1,12,0
0,0.05,7,-1.0,3810,1636,4742,0.429,0.417,80,-1,12,0
0,0.05,6,-1.0,3810,2030,5375,0.533,0.435,80,-1,12,0
0,0.05,5,-1.0,3810,3275,5915,0.859,0.258,80,-1,12,0
0,0.05,9,-1.0,2602,834,2432,0.32,0.321,55,-1,12,0
0,0.05,8,-1.0,2602,950,2788,0.365,0.365,55,-1,12,0
0,0.05,7,-1.0,2602,1084,3146,0.416,0.407,55,-1,12,0
0,0.05,6,-1.0,2602,1373,3656,0.527,0.436,55,-1,12,0
0,0.05,5,-1.0,2602,2186,4046,0.84,0.283,55,-1,12,0
0,0.05,9,-1.0,1363,464,1358,0.34,0.341,30,-1,12,0
0,0.05,8,-1.0,1363,527,1551,0.386,0.387,30,-1,12,0
0,0.05,7,-1.0,1363,602,1773,0.441,0.439,30,-1,12,0
0,0.05,6,-1.0,1363,774,2000,0.567,0.435,30,-1,12,0
0,0.05,5,-1.0,1363,1214,2215,0.89,0.281,30,-1,12,0
0,0.05,9,-1.0,5028,1625,4698,0.323,0.323,105,-1,8,0
0,0.05,8,-1.0,5028,1944,5600,0.387,0.386,105,-1,8,0
0,0.05,7,-1.0,5028,2294,6498,0.456,0.444,105,-1,8,0
0,0.05,6,-1.0,5028,3043,7582,0.605,0.46,105,-1,8,0
0,0.05,5,-1.0,5028,5305,8145,1.055,0.147,105,-1,8,0
0,0.05,9,-1.0,3805,1234,3551,0.324,0.324,80,-1,8,0
0,0.05,8,-1.0,3805,1448,4181,0.38,0.379,80,-1,8,0
0,0.05,7,-1.0,3805,1706,4859,0.448,0.436,80,-1,8,0
0,0.05,6,-1.0,3805,2242,5653,0.589,0.457,80,-1,8,0
0,0.05,5,-1.0,3805,4115,6219,1.081,0.139,80,-1,8,0
0,0.05,9,-1.0,2581,905,2603,0.351,0.351,55,-1,8,0
0,0.05,8,-1.0,2581,1017,2929,0.394,0.393,55,-1,8,0
