InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,8,-1.0,3853,1538,4235,0.399,0.396,80,-1,4,0
0,0.05,7,-1.0,3853,1814,4912,0.471,0.45,80,-1,4,0
0,0.05,6,-1.0,3853,2572,5727,0.667,0.42,80,-1,4,0
0,0.05,5,-1.0,3853,6462,6103,1.677,-0.4,80,-1,4,0
0,0.05,9,-1.0,2531,859,2299,0.339,0.34,55,-1,4,0
0,0.05,8,-1.0,2531,972,2653,0.384,0.382,55,-1,4,0
0,0.05,7,-1.0,2531,1162,3104,0.459,0.434,55,-1,4,0
0,0.05,6,-1.0,2531,1707,3593,0.674,0.369,55,-1,4,0
0,0.05,5,-1.0,2531,4719,3821,1.864,-0.622,55,-1,4,0
0,0.05,9,-1.0,1430,476,1300,0.333,0.333,30,-1,4,0
0,0.05,8,-1.0,1430,539,1470,0.377,0.375,30,-1,4,0
0,0.05,7,-1.0,1430,645,1730,0.451,0.433,30,-1,4,0
0,0.05,6,-1.0,1430,935,1996,0.653,0.37,30,-1,4,0
0,0.05,5,-1.0,1430,2719,2158,1.9,-0.661,30,-1,4,0
0,0.05,9,-1.0,5014,2870,6107,0.572,0.448,105,-1,0,0
0,0.05,8,-1.0,5014,3193,7018,0.637,0.509,105,-1,0,0
0,0.05,7,-1.0,5014,3861,7906,0.77,0.51,105,-1,0,0
0,0.05,6,-1.0,5014,7684,8903,1.532,-0.083,105,-1,0,0
0,0.05,5,-1.0,5014,23526,8672,4.691,-3.108,105,-1,0,0
0,0.05,9,-1.0,3762,1998,4067,0.531,0.406,80,-1,0,0
0,0.05,8,-1.0,3762,2265,4690,0.602,0.452,80,-1,0,0
0,0.05,7,-1.0,3762,2801,5369,0.744,0.434,80,-1,0,0
0,0.05,6,-1.0,3762,6086,6078,1.617,-0.253,80,-1,0,0
0,0.05,5,-1.0,3762,19196,5982,5.101,-3.56,80,-1,0,0
0,0.05,9,-1.0,2554,1181,2219,0.462,0.351,55,-1,0,0
0,0.05,8,-1.0,2554,1373,2681,0.537,0.397,55,-1,0,0
0,0.05,7,-1.0,2554,1778,3160,0.696,0.367,55,-1,0,0
0,0.05,6,-1.0,2554,4373,3598,1.712,-0.472,55,-1,0,0
0,0.05,5,-1.0,2554,14384,3600,5.63,-4.156,55,-1,0,0
0,0.05,9,-1.0,1462,558,1042,0.381,0.333,30,-1,0,0
0,0.05,8,-1.0,1462,646,1162,0.442,0.355,30,-1,0,0
0,0.05,7,-1.0,1462,927,1328,0.634,0.286,30,-1,0,0
0,0.05,6,-1.0,1462,2867,1516,1.96,-0.867,30,-1,0,0
0,0.05,5,-1.0,1462,10951,1564,7.485,-6.185,30,-1,0,0
0,0.05,9,-1.0,4945,1623,4870,0.328,0.328,105,-1,28,0
0,0.05,8,-1.0,4945,1863,5589,0.377,0.377,105,-1,28,0
0,0.05,7,-1.0,4945,2127,6378,0.43,0.429,105,-1,28,0
0,0.05,6,-1.0,4945,2413,7161,0.488,0.477,105,-1,28,0
0,0.05,5,-1.0,4945,2891,7773,0.585,0.464,105,-1,28,0
0,0.05,9,-1.0,3731,1209,3628,0.324,0.324,80,-1,28,0
0,0.05,8,-1.0,3731,1413,4239,0.379,0.379,80,-1,28,0
0,0.05,7,-1.0,3731,1625,4873,0.435,0.435,80,-1,28,0
0,0.05,6,-1.0,3731,1836,5470,0.492,0.485,80,-1,28,0
0,0.05,5,-1.0,3731,2195,5832,0.588,0.456,80,-1,28,0
0,0.05,9,-1.0,2502,827,2482,0.33,0.331,55,-1,28,0
0,0.05,8,-1.0,2502,936,2809,0.374,0.374,55,-1,28,0
0,0.05,7,-1.0,2502,1071,3214,0.428,0.428,55,-1,28,0
0,0.05,6,-1.0,2502,1244,3676,0.497,0.482,55,-1,28,0
0,0.05,5,-1.0,2502,1442,3871,0.576,0.455,55,-1,28,0
0,0.05,9,-1.0,1445,455,1365,0.315,0.315,30,-1,28,0
0,0.05,8,-1.0,1445,512,1536,0.354,0.355,30,-1,28,0
0,0.05,7,-1.0,1445,583,1743,0.403,0.401,30,-1,28,0
0,0.05,6,-1.0,1445,674,1998,0.466,0.456,30,-1,28,0
0,0.05,5,-1.0,1445,809,2130,0.559,0.425,30,-1,28,0
0,0.05,9,-1.0,4923,1633,4881,0.332,0.332,105,-1,24,0
0,0.05,8,-1.0,4923,1868,5591,0.379,0.38,105,-1,24,0
0,0.05,7,-1.0,4923,2140,6398,0.435,0.434,105,-1,24,0
0,0.05,6,-1.0,4923,2492,7317,0.506,0.488,105,-1,24,0
0,0.05,5,-1.0,4923,3198,7858,0.649,0.437,105,-1,24,0
0,0.05,9,-1.0,3852,1201,3598,0.312,0.312,80,-1,24,0
0,0.05,8,-1.0,3852,1373,4114,0.356,0.357,80,-1,24,0
0,0.05,7,-1.0,3852,1542,4607,0.4,0.398,80,-1,24,0
0,0.05,6,-1.0,3852,1790,5227,0.465,0.442,80,-1,24,0
0,0.05,5,-1.0,3852,2373,5742,0.616,0.399,80,-1,24,0
0,0.05,9,-1.0,2624,869,2604,0.331,0.331,55,-1,24,0
0,0.05,8,-1.0,2624,982,2943,0.374,0.374,55,-1,24,0
0,0.05,7,-1.0,2624,1122,3357,0.427,0.427,55,-1,24,0
0,0.05,6,-1.0,2624,1306,3813,0.498,0.474,55,-1,24,0
0,0.05,5,-1.0,2624,1662,4019,0.633,0.41,55,-1,24,0
0,0.05,9,-1.0,1466,447,1337,0.305,0.305,30,-1,24,0
0,0.05,8,-1.0,1466,524,1569,0.357,0.358,30,-1,24,0
0,0.05,7,-1.0,1466,605,1809,0.412,0.412,30,-1,24,0
0,0.05,6,-1.0,1466,709,2091,0.483,0.471,30,-1,24,0
0,0.05,5,-1.0,1466,894,2171,0.609,0.404,30,-1,24,0
0,0.05,9,-1.0,4999,1610,4823,0.322,0.322,105,-1,20,0
0,0.05,8,-1.0,4999,1854,5551,0.371,0.371,105,-1,20,0
0,0.05,7,-1.0,4999,2102,6267,0.42,0.419,105,-1,20,0
0,0.05,6,-1.0,4999,2523,7237,0.505,0.47,105,-1,20,0
0,0.05,5,-1.0,4999,3546,7980,0.709,0.393,105,-1,20,0
0,0.05,9,-1.0,3890,1207,3609,0.31,0.31,80,-1,20,0
0,0.05,8,-1.0,3890,1375,4113,0.353,0.354,80,-1,20,0
0,0.05,7,-1.0,3890,1598,4768,0.411,0.411,80,-1,20,0
0,0.05,6,-1.0,3890,1899,5476,0.488,0.459,80,-1,20,0
0,0.05,5,-1.0,3890,2653,5921,0.682,0.371,80,-1,20,0
0,0.05,9,-1.0,2640,832,2488,0.315,0.315,55,-1,20,0
0,0.05,8,-1.0,2640,930,2787,0.352,0.353,55,-1,20,0
0,0.05,7,-1.0,2640,1075,3211,0.407,0.406,55,-1,20,0
0,0.05,6,-1.0,2640,1275,3642,0.483,0.443,55,-1,20,0
0,0.05,5,-1.0,2640,1780,3900,0.674,0.348,55,-1,20,0
0,0.05,9,-1.0,1478,452,1352,0.306,0.306,30,-1,20,0
0,0.05,8,-1.0,1478,520,1556,0.352,0.352,30,-1,20,0
0,0.05,7,-1.0,1478,607,1811,0.41,0.408,30,-1,20,0
0,0.05,6,-1.0,1478,740,2148,0.5,0.473,30,-1,20,0
0,0.05,5,-1.0,1478,1068,2371,0.722,0.379,30,-1,20,0
0,0.05,9,-1.0,4917,1616,4822,0.329,0.329,105,-1,16,0
0,0.05,8,-1.0,4917,1863,5560,0.379,0.379,105,-1,16,0
0,0.05,7,-1.0,4917,2119,6294,0.431,0.428,105,-1,16,0
0,0.05,6,-1.0,4917,2604,7182,0.529,0.462,105,-1,16,0
0,0.05,5,-1.0,4917,3822,7901,0.777,0.351,105,-1,16,0
0,0.05,9,-1.0,3734,1239,3676,0.332,0.332,80,-1,16,0
0,0.05,8,-1.0,3734,1405,4178,0.376,0.376,80,-1,16,0
0,0.05,7,-1.0,3734,1612,4774,0.432,0.427,80,-1,16,0
0,0.05,6,-1.0,3734,1933,5394,0.518,0.457,80,-1,16,0
0,0.05,5,-1.0,3734,2805,5876,0.751,0.347,80,-1,16,0
0,0.05,9,-1.0,2659,871,2587,0.327,0.328,55,-1,16,0
0,0.05,8,-1.0,2659,1013,3012,0.381,0.38,55,-1,16,0
0,0.05,7,-1.0,2659,1140,3360,0.429,0.421,55,-1,16,0
0,0.05,6,-1.0,2659,1364,3791,0.513,0.449,55,-1,16,0
0,0.05,5,-1.0,2659,2013,4159,0.757,0.332,55,-1,16,0
0,0.05,9,-1.0,1399,443,1313,0.316,0.317,30,-1,16,0
0,0.05,8,-1.0,1399,496,1476,0.354,0.355,30,-1,16,0
0,0.05,7,-1.0,1399,560,1665,0.4,0.399,30,-1,16,0
0,0.05,6,-1.0,1399,701,1952,0.501,0.444,30,-1,16,0
0,0.05,5,-1.0,1399,1051,2059,0.751,0.294,30,-1,16,0
0,0.05,9,-1.0,4961,1592,4727,0.321,0.321,105,-1,12,0
0,0.05,8,-1.0,4961,1829,5408,0.369,0.367,105,-1,12,0
0,0.05,7,-1.0,4961,2125,6184,0.428,0.417,105,-1,12,0
0,0.05,6,-1.0,4961,2668,7177,0.538,0.454,105,-1,12,0
0,0.05,5,-1.0,4961,4216,7952,0.85,0.294,105,-1,12,0
0,0.05,9,-1.0,3789,1267,3730,0.334,0.335,80,-1,12,0
0,0.05,8,-1.0,3789,1450,4272,0.383,0.383,80,-1,12,0
0,0.05,7,-1.0,3789,1668,4898,0.44,0.435,80,-1,12,0
0,0.05,6,-1.0,3789,2088,5569,0.551,0.455,80,-1,12,0
0,0.05,5,-1.0,3789,3230,6034,0.852,0.29,80,-1,12,0
0,0.05,9,-1.0,2624,942,2781,0.359,0.359,55,-1,12,0
0,0.05,8,-1.0,2624,1054,3118,0.402,0.401,55,-1,12,0
0,0.05,7,-1.0,2624,1187,3506,0.452,0.449,55,-1,12,0
0,0.05,6,-1.0,2624,1477,3947,0.563,0.458,55,-1,12,0
0,0.05,5,-1.0,2624,2281,4359,0.869,0.312,55,-1,12,0
0,0.05,9,-1.0,1399,473,1396,0.338,0.339,30,-1,12,0
0,0.05,8,-1.0,1399,536,1573,0.383,0.384,30,-1,12,0
0,0.05,7,-1.0,1399,625,1826,0.446,0.436,30,-1,12,0
0,0.05,6,-1.0,1399,793,2084,0.566,0.451,30,-1,12,0
0,0.05,5,-1.0,1399,1195,2256,0.854,0.289,30,-1,12,0
0,0.05,9,-1.0,4860,1646,4787,0.339,0.339,105,-1,8,0
0,0.05,8,-1.0,4860,1886,5473,0.388,0.388,105,-1,8,0
0,0.05,7,-1.0,4860,2233,6381,0.459,0.447,105,-1,8,0
0,0.05,6,-1.0,4860,2940,7390,0.605,0.461,105,-1,8,0
0,0.05,5,-1.0,4860,5231,8022,1.076,0.141,105,-1,8,0
0,0.05,9,-1.0,3811,1239,3596,0.325,0.325,80,-1,8,0
0,0.05,8,-1.0,3811,1443,4203,0.379,0.378,80,-1,8,0
0,0.05,7,-1.0,3811,1725,4928,0.453,0.441,80,-1,8,0
0,0.05,6,-1.0,3811,2237,5682,0.587,0.453,80,-1,8,0
0,0.05,5,-1.0,3811,4078,6146,1.07,0.134,80,-1,8,0
0,0.05,9,-1.0,2600,838,2413,0.322,0.323,55,-1,8,0
0,0.05,8,-1.0,2600,957,2763,0.368,0.367,55,-1,8,0
0,0.05,7,-1.0,2600,1088,3131,0.418,0.409,55,-1,8,0
0,0.05,6,-1.0,2600,1443,3685,0.555,0.429,55,-1,8,0
0,0.05,5,-1.0,2600,2781,4062,1.069,0.094,55,-1,8,0
0,0.05,9,-1.0,1450,463,1326,0.319,0.32,30,-1,8,0
0,0.05,8,-1.0,1450,545,1559,0.376,0.375,30,-1,8,0
0,0.05,7,-1.0,1450,642,1822,0.442,0.429,30,-1,8,0
0,0.05,6,-1.0,1450,844,2114,0.582,0.434,30,-1,8,0
0,0.05,5,-1.0,1450,1594,2326,1.099,0.117,30,-1,8,0
0,0.05,9,-1.0,4959,1900,5262,0.383,0.383,105,-1,4,0
0,0.05,8,-1.0,4959,2217,6110,0.447,0.446,105,-1,4,0
0,0.05,7,-1.0,4959,2624,7122,0.529,0.514,105,-1,4,0
0,0.05,6,-1.0,4959,3553,8186,0.716,0.485,105,-1,4,0
0,0.05,5,-1.0,4959,7646,8462,1.542,-0.212,105,-1,4,0
0,0.05,9,-1.0,3831,1313,3632,0.343,0.343,80,-1,4,0
0,0.05,8,-1.0,3831,1515,4204,0.395,0.394,80,-1,4,0
0,0.05,7,-1.0,3831,1813,4939,0.473,0.453,80,-1,4,0
0,0.05,6,-1.0,3831,2585,5747,0.675,0.412,80,-1,4,0
0,0.05,5,-1.0,3831,6269,6097,1.636,-0.373,80,-1,4,0
0,0.05,9,-1.0,2570,867,2342,0.337,0.338,55,-1,4,0
0,0.05,8,-1.0,2570,974,2665,0.379,0.378,55,-1,4,0
0,0.05,7,-1.0,2570,1157,3131,0.45,0.432,55,-1,4,0
0,0.05,6,-1.0,2570,1608,3588,0.625,0.391,55,-1,4,0
0,0.05,5,-1.0,2570,4480,3887,1.743,-0.52,55,-1,4,0
0,0.05,9,-1.0,1463,475,1279,0.324,0.325,30,-1,4,0
0,0.05,8,-1.0,1463,541,1474,0.37,0.37,30,-1,4,0
0,0.05,7,-1.0,1463,615,1675,0.42,0.406,30,-1,4,0
0,0.05,6,-1.0,1463,890,1928,0.608,0.35,30,-1,4,0
0,0.05,5,-1.0,1463,2688,2067,1.836,-0.663,30,-1,4,0
0,0.05,9,-1.0,5055,2912,6429,0.576,0.478,105,-1,0,0
0,0.05,8,-1.0,5055,3267,7321,0.646,0.533,105,-1,0,0
0,0.05,7,-1.0,5055,3907,8204,0.773,0.544,105,-1,0,0
0,0.05,6,-1.0,5055,7271,9168,1.438,0.035,105,-1,0,0
0,0.05,5,-1.0,5055,22931,8853,4.535,-2.949,105,-1,0,0
0,0.05,9,-1.0,3705,1945,3966,0.525,0.393,80,-1,0,0
0,0.05,8,-1.0,3705,2176,4569,0.587,0.45,80,-1,0,0
0,0.05,7,-1.0,3705,2730,5239,0.737,0.427,80,-1,0,0
0,0.05,6,-1.0,3705,5777,5980,1.559,-0.199,80,-1,0,0
0,0.05,5,-1.0,3705,18384,5829,4.961,-3.435,80,-1,0,0
0,0.05,9,-1.0,2662,1152,2164,0.433,0.333,55,-1,0,0
0,0.05,8,-1.0,2662,1317,2667,0.495,0.389,55,-1,0,0
0,0.05,7,-1.0,2662,1734,3160,0.651,0.365,55,-1,0,0
0,0.05,6,-1.0,2662,4249,3627,1.596,-0.395,55,-1,0,0
0,0.05,5,-1.0,2662,14101,3706,5.295,-3.825,55,-1,0,0
0,0.05,9,-1.0,1452,548,1018,0.377,0.325,30,-1,0,0
0,0.05,8,-1.0,1452,618,1142,0.425,0.362,30,-1,0,0
0,0.05,7,-1.0,1452,848,1286,0.584,0.306,30,-1,0,0
0,0.05,6,-1.0,1452,2606,1497,1.794,-0.722,30,-1,0,0
0,0.05,5,-1.0,1452,10545,1603,7.257,-5.95,30,-1,0,0
0,0.05,9,-1.0,4908,1579,4739,0.322,0.322,105,-1,28,0
0,0.05,8,-1.0,4908,1781,5345,0.363,0.363,105,-1,28,0
0,0.05,7,-1.0,4908,2056,6167,0.419,0.419,105,-1,28,0
0,0.05,6,-1.0,4908,2402,7153,0.489,0.482,105,-1,28,0
0,0.05,5,-1.0,4908,2903,7808,0.591,0.469,105,-1,28,0
0,0.05,9,-1.0,3833,1238,3714,0.323,0.323,80,-1,28,0
0,0.05,8,-1.0,3833,1418,4254,0.37,0.37,80,-1,28,0
0,0.05,7,-1.0,3833,1654,4959,0.431,0.431,80,-1,28,0
0,0.05,6,-1.0,3833,1878,5596,0.49,0.483,80,-1,28,0
0,0.05,5,-1.0,3833,2242,6044,0.585,0.468,80,-1,28,0
0,0.05,9,-1.0,2558,824,2473,0.322,0.322,55,-1,28,0
0,0.05,8,-1.0,2558,928,2784,0.363,0.363,55,-1,28,0
0,0.05,7,-1.0,2558,1056,3170,0.413,0.413,55,-1,28,0
0,0.05,6,-1.0,2558,1224,3638,0.478,0.469,55,-1,28,0
0,0.05,5,-1.0,2558,1482,3943,0.579,0.451,55,-1,28,0
0,0.05,9,-1.0,1395,480,1440,0.344,0.345,30,-1,28,0
0,0.05,8,-1.0,1395,553,1659,0.396,0.397,30,-1,28,0
0,0.05,7,-1.0,1395,627,1882,0.449,0.45,30,-1,28,0
0,0.05,6,-1.0,1395,702,2085,0.503,0.494,30,-1,28,0
0,0.05,5,-1.0,1395,845,2243,0.605,0.47,30,-1,28,0
0,0.05,9,-1.0,4989,1678,5030,0.336,0.336,105,-1,24,0
0,0.05,8,-1.0,4989,1877,5626,0.376,0.376,105,-1,24,0
0,0.05,7,-1.0,4989,2109,6318,0.423,0.423,105,-1,24,0
0,0.05,6,-1.0,4989,2395,7054,0.48,0.467,105,-1,24,0
0,0.05,5,-1.0,4989,3172,7819,0.636,0.429,105,-1,24,0
0,0.05,9,-1.0,3762,1289,3863,0.343,0.343,80,-1,24,0
0,0.05,8,-1.0,3762,1418,4248,0.377,0.377,80,-1,24,0
0,0.05,7,-1.0,3762,1601,4800,0.425,0.426,80,-1,24,0
0,0.05,6,-1.0,3762,1831,5388,0.487,0.471,80,-1,24,0
0,0.05,5,-1.0,3762,2356,5887,0.626,0.435,80,-1,24,0
0,0.05,9,-1.0,2651,857,2562,0.323,0.324,55,-1,24,0
0,0.05,8,-1.0,2651,958,2871,0.361,0.362,55,-1,24,0
0,0.05,7,-1.0,2651,1109,3321,0.418,0.418,55,-1,24,0
0,0.05,6,-1.0,2651,1266,3709,0.477,0.459,55,-1,24,0
0,0.05,5,-1.0,2651,1645,4080,0.62,0.421,55,-1,24,0
0,0.05,9,-1.0,1404,446,1333,0.317,0.318,30,-1,24,0
0,0.05,8,-1.0,1404,506,1514,0.36,0.361,30,-1,24,0
0,0.05,7,-1.0,1404,581,1742,0.414,0.414,30,-1,24,0
0,0.05,6,-1.0,1404,683,2000,0.486,0.466,30,-1,24,0
0,0.05,5,-1.0,1404,880,2122,0.626,0.404,30,-1,24,0
0,0.05,9,-1.0,5005,1597,4782,0.319,0.319,105,-1,20,0
0,0.05,8,-1.0,5005,1842,5514,0.368,0.368,105,-1,20,0
0,0.05,7,-1.0,5005,2099,6279,0.419,0.419,105,-1,20,0
0,0.05,6,-1.0,5005,2478,7161,0.495,0.467,105,-1,20,0
0,0.05,5,-1.0,5005,3497,7958,0.699,0.396,105,-1,20,0
0,0.05,9,-1.0,3812,1226,3664,0.322,0.322,80,-1,20,0
0,0.05,8,-1.0,3812,1388,4150,0.364,0.364,80,-1,20,0
0,0.05,7,-1.0,3812,1567,4682,0.411,0.409,80,-1,20,0
0,0.05,6,-1.0,3812,1864,5387,0.489,0.46,80,-1,20,0
0,0.05,5,-1.0,3812,2569,5849,0.674,0.381,80,-1,20,0
0,0.05,9,-1.0,2486,848,2530,0.341,0.341,55,-1,20,0
0,0.05,8,-1.0,2486,965,2891,0.388,0.388,55,-1,20,0
0,0.05,7,-1.0,2486,1078,3217,0.433,0.431,55,-1,20,0
0,0.05,6,-1.0,2486,1257,3624,0.505,0.472,55,-1,20,0
0,0.05,5,-1.0,2486,1741,3950,0.7,0.396,55,-1,20,0
0,0.05,9,-1.0,1469,482,1433,0.328,0.329,30,-1,20,0
0,0.05,8,-1.0,1469,545,1630,0.371,0.371,30,-1,20,0
0,0.05,7,-1.0,1469,627,1861,0.427,0.422,30,-1,20,0
0,0.05,6,-1.0,1469,734,2108,0.499,0.464,30,-1,20,0
0,0.05,5,-1.0,1469,1011,2264,0.688,0.365,30,-1,20,0
0,0.05,9,-1.0,4808,1638,4890,0.341,0.341,105,-1,16,0
0,0.05,8,-1.0,4808,1882,5626,0.391,0.392,105,-1,16,0
0,0.05,7,-1.0,4808,2129,6315,0.443,0.438,105,-1,16,0
0,0.05,6,-1.0,4808,2565,7184,0.533,0.478,105,-1,16,0
0,0.05,5,-1.0,4808,3724,7906,0.774,0.379,105,-1,16,0
0,0.05,9,-1.0,3748,1257,3742,0.335,0.336,80,-1,16,0
0,0.05,8,-1.0,3748,1422,4236,0.379,0.379,80,-1,16,0
0,0.05,7,-1.0,3748,1624,4804,0.433,0.428,80,-1,16,0
0,0.05,6,-1.0,3748,1955,5450,0.521,0.457,80,-1,16,0
0,0.05,5,-1.0,3748,2904,5966,0.775,0.338,80,-1,16,0
0,0.05,9,-1.0,2540,856,2550,0.337,0.337,55,-1,16,0
0,0.05,8,-1.0,2540,955,2852,0.376,0.376,55,-1,16,0
0,0.05,7,-1.0,2540,1114,3317,0.438,0.436,55,-1,16,0
0,0.05,6,-1.0,2540,1333,3744,0.525,0.466,55,-1,16,0
0,0.05,5,-1.0,2540,1959,4054,0.771,0.346,55,-1,16,0
0,0.05,9,-1.0,1421,480,1429,0.338,0.338,30,-1,16,0
0,0.05,8,-1.0,1421,547,1628,0.385,0.385,30,-1,16,0
0,0.05,7,-1.0,1421,637,1894,0.448,0.447,30,-1,16,0
0,0.05,6,-1.0,1421,744,2082,0.523,0.462,30,-1,16,0
0,0.05,5,-1.0,1421,1067,2245,0.75,0.352,30,-1,16,0
0,0.05,9,-1.0,4838,1625,4814,0.336,0.336,105,-1,12,0
0,0.05,8,-1.0,4838,1854,5495,0.383,0.383,105,-1,12,0
0,0.05,7,-1.0,4838,2186,6412,0.452,0.445,105,-1,12,0
0,0.05,6,-1.0,4838,2770,7464,0.572,0.485,105,-1,12,0
0,0.05,5,-1.0,4838,4254,8163,0.879,0.323,105,-1,12,0
0,0.05,9,-1.0,3700,1206,3550,0.326,0.326,80,-1,12,0
0,0.05,8,-1.0,3700,1385,4088,0.374,0.374,80,-1,12,0
0,0.05,7,-1.0,3700,1599,4685,0.432,0.424,80,-1,12,0
0,0.05,6,-1.0,3700,2035,5474,0.55,0.461,80,-1,12,0
0,0.05,5,-1.0,3700,3179,6087,0.859,0.314,80,-1,12,0
0,0.05,9,-1.0,2563,894,2622,0.349,0.349,55,-1,12,0
0,0.05,8,-1.0,2563,1014,2989,0.395,0.396,55,-1,12,0
0,0.05,7,-1.0,2563,1138,3331,0.444,0.438,55,-1,12,0
0,0.05,6,-1.0,2563,1421,3840,0.554,0.469,55,-1,12,0
0,0.05,5,-1.0,2563,2190,4211,0.854,0.322,55,-1,12,0
0,0.05,9,-1.0,1454,477,1406,0.328,0.329,30,-1,12,0
0,0.05,8,-1.0,1454,536,1584,0.368,0.369,30,-1,12,0
0,0.05,7,-1.0,1454,603,1773,0.414,0.409,30,-1,12,0
0,0.05,6,-1.0,1454,780,2038,0.536,0.421,30,-1,12,0
0,0.05,5,-1.0,1454,1255,2255,0.863,0.242,30,-1,12,0
0,0.05,9,-1.0,4987,1692,4916,0.339,0.339,105,-1,8,0
0,0.05,8,-1.0,4987,1966,5675,0.394,0.393,105,-1,8,0
0,0.05,7,-1.0,4987,2286,6517,0.458,0.447,105,-1,8,0
0,0.05,6,-1.0,4987,2975,7703,0.596,0.485,105,-1,8,0
0,0.05,5,-1.0,4987,5226,8423,1.048,0.189,105,-1,8,0
0,0.05,9,-1.0,3825,1228,3543,0.321,0.321,80,-1,8,0
0,0.05,8,-1.0,3825,1431,4121,0.374,0.373,80,-1,8,0
0,0.05,7,-1.0,3825,1696,4846,0.443,0.435,80,-1,8,0
0,0.05,6,-1.0,3825,2174,5557,0.568,0.441,80,-1,8,0
0,0.05,5,-1.0,3825,3963,6118,1.036,0.149,80,-1,8,0
0,0.05,9,-1.0,2585,851,2462,0.329,0.329,55,-1,8,0
0,0.05,8,-1.0,2585,987,2848,0.382,0.381,55,-1,8,0
0,0.05,7,-1.0,2585,1135,3244,0.439,0.428,55,-1,8,0
0,0.05,6,-1.0,2585,1468,3735,0.568,0.439,55,-1,8,0
0,0.05,5,-1.0,2585,2602,4118,1.006,0.175,55,-1,8,0
0,0.05,9,-1.0,1436,473,1370,0.329,0.33,30,-1,8,0
0,0.05,8,-1.0,1436,543,1559,0.378,0.374,30,-1,8,0
0,0.05,7,-1.0,1436,618,1774,0.43,0.422,30,-1,8,0
0,0.05,6,-1.0,1436,790,2009,0.55,0.425,30,-1,8,0
0,0.05,5,-1.0,1436,1461,2181,1.017,0.104,30,-1,8,0
0,0.05,9,-1.0,4997,1874,5187,0.375,0.375,105,-1,4,0
0,0.05,8,-1.0,4997,2184,6062,0.437,0.436,105,-1,4,0
0,0.05,7,-1.0,4997,2580,7001,0.516,0.5,105,-1,4,0
0,0.05,6,-1.0,4997,3463,8087,0.693,0.496,105,-1,4,0
0,0.05,5,-1.0,4997,7510,8590,1.503,-0.166,105,-1,4,0
0,0.05,9,-1.0,3777,1264,3462,0.335,0.335,80,-1,4,0
0,0.05,8,-1.0,3777,1504,4139,0.398,0.397,80,-1,4,0
0,0.05,7,-1.0,3777,1818,4852,0.481,0.455,80,-1,4,0
0,0.05,6,-1.0,3777,2537,5656,0.672,0.434,80,-1,4,0
0,0.05,5,-1.0,3777,6043,6147,1.6,-0.311,80,-1,4,0
0,0.05,9,-1.0,2608,867,2344,0.332,0.333,55,-1,4,0
0,0.05,8,-1.0,2608,1002,2753,0.384,0.384,55,-1,4,0
0,0.05,7,-1.0,2608,1169,3184,0.448,0.433,55,-1,4,0
0,0.05,6,-1.0,2608,1702,3698,0.652,0.379,55,-1,4,0
0,0.05,5,-1.0,2608,4613,3969,1.768,-0.537,55,-1,4,0
0,0.05,9,-1.0,1390,458,1243,0.329,0.329,30,-1,4,0
0,0.05,8,-1.0,1390,517,1408,0.372,0.371,30,-1,4,0
0,0.05,7,-1.0,1390,604,1653,0.434,0.418,30,-1,4,0
0,0.05,6,-1.0,1390,885,1902,0.636,0.36,30,-1,4,0
0,0.05,5,-1.0,1390,2539,2104,1.825,-0.594,30,-1,4,0
0,0.05,9,-1.0,4926,2853,6111,0.579,0.452,105,-1,0,0
0,0.05,8,-1.0,4926,3196,7042,0.649,0.518,105,-1,0,0
0,0.05,7,-1.0,4926,3852,7924,0.782,0.535,105,-1,0,0
0,0.05,6,-1.0,4926,7352,8881,1.492,-0.021,105,-1,0,0
0,0.05,5,-1.0,4926,22157,8756,4.497,-2.9,105,-1,0,0
0,0.05,9,-1.0,3764,1976,4006,0.525,0.399,80,-1,0,0
0,0.05,8,-1.0,3764,2234,4650,0.593,0.459,80,-1,0,0
0,0.05,7,-1.0,3764,2799,5411,0.743,0.454,80,-1,0,0
0,0.05,6,-1.0,3764,5596,5977,1.486,-0.138,80,-1,0,0
0,0.05,5,-1.0,3764,17924,5934,4.761,-3.232,80,-1,0,0
0,0.05,9,-1.0,2613,1231,2331,0.471,0.372,55,-1,0,0
0,0.05,8,-1.0,2613,1400,2780,0.536,0.416,55,-1,0,0
0,0.05,7,-1.0,2613,1843,3317,0.705,0.403,55,-1,0,0
0,0.05,6,-1.0,2613,4245,3694,1.624,-0.38,55,-1,0,0
0,0.05,5,-1.0,2613,14114,3876,5.399,-3.888,55,-1,0,0
0,0.05,9,-1.0,1377,575,1074,0.417,0.366,30,-1,0,0
0,0.05,8,-1.0,1377,652,1200,0.473,0.402,30,-1,0,0
0,0.05,7,-1.0,1377,855,1350,0.62,0.365,30,-1,0,0
0,0.05,6,-1.0,1377,2416,1527,1.753,-0.606,30,-1,0,0
0,0.05,5,-1.0,1377,9719,1619,7.053,-5.686,30,-1,0,0
0,0.05,9,-1.0,5007,1605,4817,0.32,0.321,105,-1,28,0
0,0.05,8,-1.0,5007,1820,5462,0.363,0.364,105,-1,28,0
0,0.05,7,-1.0,5007,2111,6326,0.422,0.421,105,-1,28,0
0,0.05,6,-1.0,5007,2413,7192,0.482,0.474,105,-1,28,0
