InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,8,-1.0,507,169,477,0.333,0.335,10,-1,20,0
0,0.05,7,-1.0,507,191,533,0.376,0.378,10,-1,20,0
0,0.05,6,-1.0,507,214,600,0.421,0.411,10,-1,20,0
0,0.05,5,-1.0,507,264,684,0.52,0.429,10,-1,20,0
0,0.05,9,-1.0,1216,376,1019,0.309,0.31,26,-1,16,0
0,0.05,8,-1.0,1216,451,1226,0.371,0.371,26,-1,16,0
0,0.05,7,-1.0,1216,507,1402,0.417,0.417,26,-1,16,0
0,0.05,6,-1.0,1216,559,1565,0.459,0.455,26,-1,16,0
0,0.05,5,-1.0,1216,663,1675,0.545,0.44,26,-1,16,0
0,0.05,9,-1.0,823,262,717,0.318,0.319,18,-1,16,0
0,0.05,8,-1.0,823,303,825,0.368,0.369,18,-1,16,0
0,0.05,7,-1.0,823,331,910,0.402,0.403,18,-1,16,0
0,0.05,6,-1.0,823,390,1068,0.473,0.464,18,-1,16,0
0,0.05,5,-1.0,823,459,1181,0.557,0.475,18,-1,16,0
0,0.05,9,-1.0,476,143,377,0.3,0.302,10,-1,16,0
0,0.05,8,-1.0,476,164,438,0.344,0.346,10,-1,16,0
0,0.05,7,-1.0,476,184,486,0.386,0.388,10,-1,16,0
0,0.05,6,-1.0,476,211,569,0.442,0.44,10,-1,16,0
0,0.05,5,-1.0,476,268,645,0.562,0.449,10,-1,16,0
0,0.05,9,-1.0,1294,384,1017,0.297,0.297,26,-1,12,0
0,0.05,8,-1.0,1294,445,1193,0.344,0.344,26,-1,12,0
0,0.05,7,-1.0,1294,513,1373,0.396,0.395,26,-1,12,0
0,0.05,6,-1.0,1294,584,1579,0.451,0.446,26,-1,12,0
0,0.05,5,-1.0,1294,732,1763,0.565,0.45,26,-1,12,0
0,0.05,9,-1.0,884,260,674,0.294,0.295,18,-1,12,0
0,0.05,8,-1.0,884,309,818,0.349,0.35,18,-1,12,0
0,0.05,7,-1.0,884,344,926,0.389,0.39,18,-1,12,0
0,0.05,6,-1.0,884,396,1064,0.447,0.446,18,-1,12,0
0,0.05,5,-1.0,884,488,1171,0.551,0.437,18,-1,12,0
0,0.05,9,-1.0,477,140,349,0.293,0.295,10,-1,12,0
0,0.05,8,-1.0,477,180,468,0.377,0.379,10,-1,12,0
0,0.05,7,-1.0,477,207,539,0.433,0.435,10,-1,12,0
0,0.05,6,-1.0,477,242,633,0.506,0.5,10,-1,12,0
0,0.05,5,-1.0,477,294,677,0.615,0.487,10,-1,12,0
0,0.05,9,-1.0,1224,379,953,0.309,0.31,26,-1,8,0
0,0.05,8,-1.0,1224,437,1131,0.357,0.358,26,-1,8,0
0,0.05,7,-1.0,1224,516,1362,0.421,0.422,26,-1,8,0
0,0.05,6,-1.0,1224,586,1532,0.478,0.468,26,-1,8,0
0,0.05,5,-1.0,1224,822,1735,0.671,0.423,26,-1,8,0
0,0.05,9,-1.0,825,287,710,0.347,0.349,18,-1,8,0
0,0.05,8,-1.0,825,342,842,0.414,0.415,18,-1,8,0
0,0.05,7,-1.0,825,388,971,0.47,0.469,18,-1,8,0
0,0.05,6,-1.0,825,427,1082,0.517,0.492,18,-1,8,0
0,0.05,5,-1.0,825,561,1155,0.679,0.423,18,-1,8,0
0,0.05,9,-1.0,483,142,343,0.293,0.295,10,-1,8,0
0,0.05,8,-1.0,483,155,374,0.32,0.322,10,-1,8,0
0,0.05,7,-1.0,483,188,450,0.388,0.39,10,-1,8,0
0,0.05,6,-1.0,483,227,551,0.469,0.455,10,-1,8,0
0,0.05,5,-1.0,483,305,616,0.63,0.393,10,-1,8,0
0,0.05,9,-1.0,1250,419,1043,0.335,0.336,26,-1,4,0
0,0.05,8,-1.0,1250,473,1180,0.378,0.379,26,-1,4,0
0,0.05,7,-1.0,1250,552,1365,0.441,0.434,26,-1,4,0
0,0.05,6,-1.0,1250,671,1543,0.536,0.46,26,-1,4,0
0,0.05,5,-1.0,1250,1283,1726,1.026,0.107,26,-1,4,0
0,0.05,9,-1.0,793,286,637,0.36,0.361,18,-1,4,0
0,0.05,8,-1.0,793,320,769,0.403,0.404,18,-1,4,0
0,0.05,7,-1.0,793,372,916,0.469,0.46,18,-1,4,0
0,0.05,6,-1.0,793,452,1059,0.569,0.494,18,-1,4,0
0,0.05,5,-1.0,793,893,1130,1.125,0.076,18,-1,4,0
0,0.05,9,-1.0,455,164,329,0.36,0.362,10,-1,4,0
0,0.05,8,-1.0,455,177,361,0.388,0.39,10,-1,4,0
0,0.05,7,-1.0,455,199,415,0.436,0.43,10,-1,4,0
0,0.05,6,-1.0,455,252,538,0.553,0.471,10,-1,4,0
0,0.05,5,-1.0,455,539,626,1.182,-0.004,10,-1,4,0
0,0.05,9,-1.0,1166,504,927,0.432,0.364,26,-1,0,0
0,0.05,8,-1.0,1166,562,1033,0.482,0.403,26,-1,0,0
0,0.05,7,-1.0,1166,658,1182,0.564,0.436,26,-1,0,0
0,0.05,6,-1.0,1166,1016,1328,0.871,0.232,26,-1,0,0
0,0.05,5,-1.0,1166,3501,1599,3.0,-1.67,26,-1,0,0
0,0.05,9,-1.0,874,320,598,0.366,0.32,18,-1,0,0
0,0.05,8,-1.0,874,350,644,0.4,0.338,18,-1,0,0
0,0.05,7,-1.0,874,407,738,0.465,0.381,18,-1,0,0
0,0.05,6,-1.0,874,701,860,0.801,0.192,18,-1,0,0
0,0.05,5,-1.0,874,2715,1043,3.103,-1.818,18,-1,0,0
0,0.05,9,-1.0,473,150,270,0.316,0.257,10,-1,0,0
0,0.05,8,-1.0,473,175,320,0.369,0.312,10,-1,0,0
0,0.05,7,-1.0,473,221,384,0.466,0.348,10,-1,0,0
0,0.05,6,-1.0,473,408,428,0.861,0.051,10,-1,0,0
0,0.05,5,-1.0,473,1860,496,3.924,-2.787,10,-1,0,0
0,0.05,9,-1.0,1216,210,775,0.173,0.173,26,-1,44,0
0,0.05,8,-1.0,1216,239,896,0.196,0.197,26,-1,44,0
0,0.05,7,-1.0,1216,281,1029,0.231,0.232,26,-1,44,0
0,0.05,6,-1.0,1216,342,1225,0.281,0.28,26,-1,44,0
0,0.05,5,-1.0,1216,387,1377,0.318,0.299,26,-1,44,0
0,0.05,9,-1.0,895,148,543,0.165,0.166,18,-1,44,0
0,0.05,8,-1.0,895,164,626,0.183,0.184,18,-1,44,0
0,0.05,7,-1.0,895,203,739,0.227,0.228,18,-1,44,0
0,0.05,6,-1.0,895,238,855,0.266,0.267,18,-1,44,0
0,0.05,5,-1.0,895,243,880,0.271,0.26,18,-1,44,0
0,0.05,9,-1.0,440,74,274,0.168,0.17,10,-1,44,0
0,0.05,8,-1.0,440,84,321,0.19,0.193,10,-1,44,0
0,0.05,7,-1.0,440,95,371,0.215,0.218,10,-1,44,0
0,0.05,6,-1.0,440,117,442,0.265,0.268,10,-1,44,0
0,0.05,5,-1.0,440,129,479,0.293,0.279,10,-1,44,0
0,0.05,9,-1.0,1192,250,872,0.21,0.21,26,-1,40,0
0,0.05,8,-1.0,1192,284,992,0.238,0.239,26,-1,40,0
0,0.05,7,-1.0,1192,329,1153,0.276,0.277,26,-1,40,0
0,0.05,6,-1.0,1192,394,1347,0.33,0.329,26,-1,40,0
0,0.05,5,-1.0,1192,419,1417,0.351,0.332,26,-1,40,0
0,0.05,9,-1.0,828,155,562,0.187,0.188,18,-1,40,0
0,0.05,8,-1.0,828,165,603,0.199,0.2,18,-1,40,0
0,0.05,7,-1.0,828,213,758,0.257,0.258,18,-1,40,0
0,0.05,6,-1.0,828,263,898,0.317,0.316,18,-1,40,0
0,0.05,5,-1.0,828,302,1019,0.364,0.341,18,-1,40,0
0,0.05,9,-1.0,492,95,335,0.193,0.195,10,-1,40,0
0,0.05,8,-1.0,492,108,391,0.219,0.221,10,-1,40,0
0,0.05,7,-1.0,492,133,466,0.27,0.272,10,-1,40,0
0,0.05,6,-1.0,492,161,542,0.327,0.32,10,-1,40,0
0,0.05,5,-1.0,492,172,598,0.349,0.335,10,-1,40,0
0,0.05,9,-1.0,1197,249,825,0.208,0.209,26,-1,36,0
0,0.05,8,-1.0,1197,295,984,0.246,0.247,26,-1,36,0
0,0.05,7,-1.0,1197,367,1189,0.306,0.306,26,-1,36,0
0,0.05,6,-1.0,1197,432,1376,0.361,0.36,26,-1,36,0
0,0.05,5,-1.0,1197,502,1543,0.419,0.386,26,-1,36,0
0,0.05,9,-1.0,849,185,611,0.218,0.219,18,-1,36,0
0,0.05,8,-1.0,849,216,728,0.254,0.255,18,-1,36,0
0,0.05,7,-1.0,849,273,889,0.321,0.322,18,-1,36,0
0,0.05,6,-1.0,849,320,1024,0.376,0.375,18,-1,36,0
0,0.05,5,-1.0,849,356,1114,0.419,0.392,18,-1,36,0
0,0.05,9,-1.0,482,109,367,0.226,0.228,10,-1,36,0
0,0.05,8,-1.0,482,124,418,0.257,0.259,10,-1,36,0
0,0.05,7,-1.0,482,150,497,0.311,0.313,10,-1,36,0
0,0.05,6,-1.0,482,167,539,0.346,0.348,10,-1,36,0
0,0.05,5,-1.0,482,180,562,0.373,0.337,10,-1,36,0
0,0.05,9,-1.0,1219,291,913,0.239,0.239,26,-1,32,0
0,0.05,8,-1.0,1219,331,1049,0.271,0.272,26,-1,32,0
0,0.05,7,-1.0,1219,403,1253,0.33,0.331,26,-1,32,0
0,0.05,6,-1.0,1219,462,1438,0.379,0.378,26,-1,32,0
0,0.05,5,-1.0,1219,533,1582,0.437,0.396,26,-1,32,0
0,0.05,9,-1.0,890,223,703,0.25,0.251,18,-1,32,0
0,0.05,8,-1.0,890,269,834,0.302,0.303,18,-1,32,0
0,0.05,7,-1.0,890,305,950,0.342,0.343,18,-1,32,0
0,0.05,6,-1.0,890,360,1101,0.404,0.392,18,-1,32,0
0,0.05,5,-1.0,890,421,1240,0.473,0.432,18,-1,32,0
0,0.05,9,-1.0,467,120,376,0.256,0.259,10,-1,32,0
0,0.05,8,-1.0,467,143,452,0.306,0.308,10,-1,32,0
0,0.05,7,-1.0,467,165,515,0.353,0.355,10,-1,32,0
0,0.05,6,-1.0,467,190,592,0.406,0.408,10,-1,32,0
0,0.05,5,-1.0,467,221,668,0.472,0.447,10,-1,32,0
0,0.05,9,-1.0,1205,309,932,0.256,0.257,26,-1,28,0
0,0.05,8,-1.0,1205,348,1047,0.289,0.289,26,-1,28,0
0,0.05,7,-1.0,1205,416,1251,0.345,0.346,26,-1,28,0
0,0.05,6,-1.0,1205,511,1528,0.424,0.422,26,-1,28,0
0,0.05,5,-1.0,1205,581,1655,0.482,0.434,26,-1,28,0
0,0.05,9,-1.0,842,227,684,0.269,0.27,18,-1,28,0
0,0.05,8,-1.0,842,258,775,0.306,0.307,18,-1,28,0
0,0.05,7,-1.0,842,290,874,0.344,0.345,18,-1,28,0
0,0.05,6,-1.0,842,333,1005,0.395,0.394,18,-1,28,0
0,0.05,5,-1.0,842,377,1073,0.447,0.399,18,-1,28,0
0,0.05,9,-1.0,501,104,313,0.207,0.209,10,-1,28,0
0,0.05,8,-1.0,501,134,402,0.267,0.269,10,-1,28,0
0,0.05,7,-1.0,501,154,464,0.307,0.309,10,-1,28,0
0,0.05,6,-1.0,501,188,565,0.375,0.373,10,-1,28,0
0,0.05,5,-1.0,501,222,625,0.442,0.392,10,-1,28,0
0,0.05,9,-1.0,1213,358,1036,0.295,0.296,26,-1,24,0
0,0.05,8,-1.0,1213,419,1220,0.345,0.346,26,-1,24,0
0,0.05,7,-1.0,1213,492,1432,0.405,0.406,26,-1,24,0
0,0.05,6,-1.0,1213,551,1596,0.454,0.453,26,-1,24,0
0,0.05,5,-1.0,1213,673,1815,0.554,0.477,26,-1,24,0
0,0.05,9,-1.0,820,242,705,0.295,0.296,18,-1,24,0
0,0.05,8,-1.0,820,272,805,0.331,0.333,18,-1,24,0
0,0.05,7,-1.0,820,311,901,0.379,0.38,18,-1,24,0
0,0.05,6,-1.0,820,355,1035,0.432,0.429,18,-1,24,0
0,0.05,5,-1.0,820,417,1154,0.508,0.454,18,-1,24,0
0,0.05,9,-1.0,435,118,343,0.271,0.273,10,-1,24,0
0,0.05,8,-1.0,435,136,399,0.312,0.314,10,-1,24,0
0,0.05,7,-1.0,435,173,506,0.397,0.399,10,-1,24,0
0,0.05,6,-1.0,435,201,587,0.461,0.463,10,-1,24,0
0,0.05,5,-1.0,435,229,615,0.525,0.461,10,-1,24,0
0,0.05,9,-1.0,1269,384,1071,0.302,0.303,26,-1,20,0
0,0.05,8,-1.0,1269,423,1185,0.333,0.334,26,-1,20,0
0,0.05,7,-1.0,1269,497,1421,0.391,0.392,26,-1,20,0
0,0.05,6,-1.0,1269,575,1628,0.453,0.45,26,-1,20,0
0,0.05,5,-1.0,1269,693,1833,0.546,0.474,26,-1,20,0
0,0.05,9,-1.0,843,240,668,0.284,0.286,18,-1,20,0
0,0.05,8,-1.0,843,290,814,0.344,0.345,18,-1,20,0
0,0.05,7,-1.0,843,338,952,0.4,0.402,18,-1,20,0
0,0.05,6,-1.0,843,401,1118,0.475,0.467,18,-1,20,0
0,0.05,5,-1.0,843,470,1221,0.557,0.466,18,-1,20,0
0,0.05,9,-1.0,480,127,349,0.264,0.266,10,-1,20,0
0,0.05,8,-1.0,480,153,433,0.318,0.32,10,-1,20,0
0,0.05,7,-1.0,480,186,528,0.387,0.389,10,-1,20,0
0,0.05,6,-1.0,480,206,595,0.428,0.43,10,-1,20,0
0,0.05,5,-1.0,480,248,650,0.516,0.443,10,-1,20,0
0,0.05,9,-1.0,1300,371,990,0.285,0.286,26,-1,16,0
0,0.05,8,-1.0,1300,414,1135,0.318,0.319,26,-1,16,0
0,0.05,7,-1.0,1300,483,1324,0.371,0.372,26,-1,16,0
0,0.05,6,-1.0,1300,596,1674,0.458,0.457,26,-1,16,0
0,0.05,5,-1.0,1300,703,1803,0.54,0.46,26,-1,16,0
0,0.05,9,-1.0,869,281,749,0.323,0.324,18,-1,16,0
0,0.05,8,-1.0,869,322,858,0.37,0.371,18,-1,16,0
0,0.05,7,-1.0,869,357,979,0.41,0.411,18,-1,16,0
0,0.05,6,-1.0,869,401,1111,0.461,0.46,18,-1,16,0
0,0.05,5,-1.0,869,488,1264,0.561,0.494,18,-1,16,0
0,0.05,9,-1.0,453,136,360,0.3,0.302,10,-1,16,0
0,0.05,8,-1.0,453,161,429,0.355,0.357,10,-1,16,0
0,0.05,7,-1.0,453,178,484,0.392,0.394,10,-1,16,0
0,0.05,6,-1.0,453,205,562,0.452,0.454,10,-1,16,0
0,0.05,5,-1.0,453,246,624,0.542,0.482,10,-1,16,0
0,0.05,9,-1.0,1259,390,1036,0.31,0.31,26,-1,12,0
0,0.05,8,-1.0,1259,458,1209,0.363,0.364,26,-1,12,0
0,0.05,7,-1.0,1259,513,1370,0.407,0.408,26,-1,12,0
0,0.05,6,-1.0,1259,589,1603,0.467,0.465,26,-1,12,0
0,0.05,5,-1.0,1259,711,1759,0.564,0.472,26,-1,12,0
0,0.05,9,-1.0,880,289,728,0.328,0.329,18,-1,12,0
0,0.05,8,-1.0,880,341,897,0.387,0.388,18,-1,12,0
0,0.05,7,-1.0,880,380,998,0.431,0.432,18,-1,12,0
0,0.05,6,-1.0,880,426,1120,0.484,0.48,18,-1,12,0
0,0.05,5,-1.0,880,528,1283,0.599,0.498,18,-1,12,0
0,0.05,9,-1.0,498,140,354,0.281,0.283,10,-1,12,0
0,0.05,8,-1.0,498,167,439,0.335,0.337,10,-1,12,0
0,0.05,7,-1.0,498,190,516,0.381,0.383,10,-1,12,0
0,0.05,6,-1.0,498,228,610,0.457,0.455,10,-1,12,0
0,0.05,5,-1.0,498,277,696,0.555,0.483,10,-1,12,0
0,0.05,9,-1.0,1205,392,986,0.325,0.326,26,-1,8,0
0,0.05,8,-1.0,1205,437,1113,0.362,0.363,26,-1,8,0
0,0.05,7,-1.0,1205,502,1310,0.416,0.417,26,-1,8,0
0,0.05,6,-1.0,1205,592,1516,0.491,0.473,26,-1,8,0
0,0.05,5,-1.0,1205,778,1666,0.645,0.439,26,-1,8,0
0,0.05,9,-1.0,799,266,651,0.333,0.334,18,-1,8,0
0,0.05,8,-1.0,799,292,698,0.365,0.366,18,-1,8,0
0,0.05,7,-1.0,799,331,810,0.414,0.415,18,-1,8,0
0,0.05,6,-1.0,799,380,957,0.475,0.471,18,-1,8,0
0,0.05,5,-1.0,799,522,1091,0.652,0.434,18,-1,8,0
0,0.05,9,-1.0,509,133,324,0.261,0.263,10,-1,8,0
0,0.05,8,-1.0,509,156,392,0.306,0.308,10,-1,8,0
0,0.05,7,-1.0,509,183,453,0.359,0.361,10,-1,8,0
0,0.05,6,-1.0,509,218,532,0.427,0.412,10,-1,8,0
0,0.05,5,-1.0,509,303,600,0.594,0.361,10,-1,8,0
0,0.05,9,-1.0,1207,416,992,0.344,0.345,26,-1,4,0
0,0.05,8,-1.0,1207,459,1129,0.38,0.381,26,-1,4,0
0,0.05,7,-1.0,1207,506,1238,0.419,0.418,26,-1,4,0
0,0.05,6,-1.0,1207,610,1412,0.505,0.447,26,-1,4,0
0,0.05,5,-1.0,1207,1178,1624,0.975,0.142,26,-1,4,0
0,0.05,9,-1.0,835,293,622,0.35,0.352,18,-1,4,0
0,0.05,8,-1.0,835,335,758,0.401,0.402,18,-1,4,0
0,0.05,7,-1.0,835,378,900,0.452,0.452,18,-1,4,0
0,0.05,6,-1.0,835,449,1033,0.537,0.465,18,-1,4,0
0,0.05,5,-1.0,835,855,1118,1.023,0.121,18,-1,4,0
0,0.05,9,-1.0,490,145,291,0.295,0.297,10,-1,4,0
0,0.05,8,-1.0,490,166,337,0.338,0.34,10,-1,4,0
0,0.05,7,-1.0,490,181,385,0.369,0.371,10,-1,4,0
0,0.05,6,-1.0,490,231,502,0.47,0.411,10,-1,4,0
0,0.05,5,-1.0,490,472,623,0.961,0.1,10,-1,4,0
0,0.05,9,-1.0,1312,517,930,0.394,0.317,26,-1,0,0
0,0.05,8,-1.0,1312,588,1068,0.448,0.366,26,-1,0,0
0,0.05,7,-1.0,1312,705,1253,0.537,0.407,26,-1,0,0
0,0.05,6,-1.0,1312,1076,1468,0.819,0.26,26,-1,0,0
0,0.05,5,-1.0,1312,3540,1788,2.696,-1.363,26,-1,0,0
0,0.05,9,-1.0,832,323,630,0.388,0.37,18,-1,0,0
0,0.05,8,-1.0,832,366,702,0.439,0.406,18,-1,0,0
0,0.05,7,-1.0,832,428,804,0.514,0.454,18,-1,0,0
0,0.05,6,-1.0,832,657,884,0.789,0.286,18,-1,0,0
0,0.05,5,-1.0,832,2410,1024,2.893,-1.576,18,-1,0,0
0,0.05,9,-1.0,467,148,260,0.316,0.246,10,-1,0,0
0,0.05,8,-1.0,467,181,326,0.387,0.314,10,-1,0,0
0,0.05,7,-1.0,467,225,396,0.481,0.37,10,-1,0,0
0,0.05,6,-1.0,467,363,444,0.776,0.194,10,-1,0,0
0,0.05,5,-1.0,467,1561,502,3.335,-2.171,10,-1,0,0
0,0.05,9,-1.0,1226,225,821,0.183,0.184,26,-1,44,0
0,0.05,8,-1.0,1226,247,905,0.201,0.202,26,-1,44,0
0,0.05,7,-1.0,1226,309,1099,0.252,0.253,26,-1,44,0
0,0.05,6,-1.0,1226,351,1258,0.286,0.284,26,-1,44,0
0,0.05,5,-1.0,1226,378,1368,0.308,0.299,26,-1,44,0
0,0.05,9,-1.0,850,152,562,0.179,0.18,18,-1,44,0
0,0.05,8,-1.0,850,184,663,0.216,0.217,18,-1,44,0
0,0.05,7,-1.0,850,219,779,0.257,0.259,18,-1,44,0
0,0.05,6,-1.0,850,256,893,0.301,0.302,18,-1,44,0
0,0.05,5,-1.0,850,277,963,0.325,0.315,18,-1,44,0
0,0.05,9,-1.0,460,81,302,0.176,0.178,10,-1,44,0
0,0.05,8,-1.0,460,95,351,0.206,0.208,10,-1,44,0
0,0.05,7,-1.0,460,101,386,0.219,0.221,10,-1,44,0
0,0.05,6,-1.0,460,120,458,0.26,0.262,10,-1,44,0
0,0.05,5,-1.0,460,144,529,0.312,0.31,10,-1,44,0
0,0.05,9,-1.0,1280,247,839,0.193,0.194,26,-1,40,0
0,0.05,8,-1.0,1280,302,1017,0.236,0.237,26,-1,40,0
0,0.05,7,-1.0,1280,349,1183,0.272,0.273,26,-1,40,0
0,0.05,6,-1.0,1280,433,1451,0.338,0.337,26,-1,40,0
0,0.05,5,-1.0,1280,489,1601,0.382,0.354,26,-1,40,0
0,0.05,9,-1.0,876,173,585,0.197,0.198,18,-1,40,0
0,0.05,8,-1.0,876,190,665,0.217,0.218,18,-1,40,0
0,0.05,7,-1.0,876,239,814,0.273,0.274,18,-1,40,0
0,0.05,6,-1.0,876,280,961,0.319,0.32,18,-1,40,0
0,0.05,5,-1.0,876,300,1023,0.342,0.334,18,-1,40,0
0,0.05,9,-1.0,488,99,340,0.202,0.204,10,-1,40,0
0,0.05,8,-1.0,488,109,377,0.223,0.225,10,-1,40,0
0,0.05,7,-1.0,488,137,464,0.28,0.282,10,-1,40,0
0,0.05,6,-1.0,488,156,526,0.319,0.321,10,-1,40,0
0,0.05,5,-1.0,488,173,585,0.354,0.348,10,-1,40,0
0,0.05,9,-1.0,1255,247,823,0.197,0.197,26,-1,36,0
0,0.05,8,-1.0,1255,306,994,0.244,0.244,26,-1,36,0
0,0.05,7,-1.0,1255,358,1151,0.285,0.284,26,-1,36,0
0,0.05,6,-1.0,1255,417,1335,0.332,0.325,26,-1,36,0
0,0.05,5,-1.0,1255,485,1501,0.386,0.355,26,-1,36,0
0,0.05,9,-1.0,865,185,612,0.214,0.215,18,-1,36,0
0,0.05,8,-1.0,865,224,727,0.259,0.26,18,-1,36,0
0,0.05,7,-1.0,865,268,865,0.309,0.311,18,-1,36,0
0,0.05,6,-1.0,865,311,1006,0.359,0.358,18,-1,36,0
0,0.05,5,-1.0,865,361,1130,0.417,0.397,18,-1,36,0
0,0.05,9,-1.0,501,102,345,0.203,0.205,10,-1,36,0
0,0.05,8,-1.0,501,141,458,0.281,0.283,10,-1,36,0
0,0.05,7,-1.0,501,159,523,0.317,0.319,10,-1,36,0
0,0.05,6,-1.0,501,194,633,0.386,0.388,10,-1,36,0
0,0.05,5,-1.0,501,217,680,0.432,0.41,10,-1,36,0
0,0.05,9,-1.0,1221,284,886,0.232,0.233,26,-1,32,0
0,0.05,8,-1.0,1221,328,1018,0.268,0.269,26,-1,32,0
0,0.05,7,-1.0,1221,392,1214,0.321,0.322,26,-1,32,0
0,0.05,6,-1.0,1221,450,1401,0.368,0.367,26,-1,32,0
0,0.05,5,-1.0,1221,527,1567,0.431,0.389,26,-1,32,0
0,0.05,9,-1.0,815,216,668,0.265,0.266,18,-1,32,0
0,0.05,8,-1.0,815,242,758,0.297,0.298,18,-1,32,0
0,0.05,7,-1.0,815,283,880,0.347,0.348,18,-1,32,0
0,0.05,6,-1.0,815,329,1020,0.403,0.4,18,-1,32,0
0,0.05,5,-1.0,815,389,1134,0.477,0.422,18,-1,32,0
0,0.05,9,-1.0,490,123,382,0.251,0.253,10,-1,32,0
0,0.05,8,-1.0,490,145,450,0.295,0.297,10,-1,32,0
0,0.05,7,-1.0,490,167,522,0.34,0.342,10,-1,32,0
0,0.05,6,-1.0,490,201,620,0.409,0.403,10,-1,32,0
0,0.05,5,-1.0,490,232,679,0.473,0.424,10,-1,32,0
0,0.05,9,-1.0,1215,325,978,0.267,0.268,26,-1,28,0
0,0.05,8,-1.0,1215,371,1118,0.305,0.306,26,-1,28,0
0,0.05,7,-1.0,1215,437,1319,0.359,0.36,26,-1,28,0
0,0.05,6,-1.0,1215,506,1524,0.416,0.417,26,-1,28,0
0,0.05,5,-1.0,1215,581,1664,0.478,0.433,26,-1,28,0
0,0.05,9,-1.0,844,190,571,0.225,0.226,18,-1,28,0
0,0.05,8,-1.0,844,245,740,0.29,0.291,18,-1,28,0
0,0.05,7,-1.0,844,297,895,0.351,0.353,18,-1,28,0
0,0.05,6,-1.0,844,358,1074,0.424,0.425,18,-1,28,0
0,0.05,5,-1.0,844,410,1163,0.485,0.427,18,-1,28,0
0,0.05,9,-1.0,469,113,343,0.24,0.243,10,-1,28,0
0,0.05,8,-1.0,469,141,427,0.3,0.302,10,-1,28,0
0,0.05,7,-1.0,469,175,526,0.372,0.374,10,-1,28,0
0,0.05,6,-1.0,469,203,608,0.432,0.43,10,-1,28,0
0,0.05,5,-1.0,469,233,661,0.496,0.44,10,-1,28,0
0,0.05,9,-1.0,1256,342,1007,0.272,0.273,26,-1,24,0
0,0.05,8,-1.0,1256,381,1109,0.303,0.304,26,-1,24,0
0,0.05,7,-1.0,1256,446,1311,0.355,0.356,26,-1,24,0
0,0.05,6,-1.0,1256,530,1549,0.422,0.417,26,-1,24,0
0,0.05,5,-1.0,1256,642,1723,0.511,0.432,26,-1,24,0
0,0.05,9,-1.0,824,232,667,0.281,0.282,18,-1,24,0
0,0.05,8,-1.0,824,273,795,0.331,0.332,18,-1,24,0
0,0.05,7,-1.0,824,311,908,0.377,0.376,18,-1,24,0
0,0.05,6,-1.0,824,367,1057,0.445,0.432,18,-1,24,0
0,0.05,5,-1.0,824,445,1211,0.539,0.465,18,-1,24,0
0,0.05,9,-1.0,463,125,360,0.269,0.272,10,-1,24,0
0,0.05,8,-1.0,463,137,397,0.295,0.297,10,-1,24,0
0,0.05,7,-1.0,463,178,520,0.384,0.386,10,-1,24,0
0,0.05,6,-1.0,463,207,603,0.446,0.444,10,-1,24,0
0,0.05,5,-1.0,463,241,661,0.519,0.459,10,-1,24,0
0,0.05,9,-1.0,1253,360,1010,0.287,0.288,26,-1,20,0
0,0.05,8,-1.0,1253,415,1164,0.331,0.332,26,-1,20,0
0,0.05,7,-1.0,1253,478,1367,0.381,0.382,26,-1,20,0
0,0.05,6,-1.0,1253,562,1606,0.448,0.444,26,-1,20,0
0,0.05,5,-1.0,1253,662,1767,0.528,0.45,26,-1,20,0
0,0.05,9,-1.0,788,266,752,0.337,0.338,18,-1,20,0
0,0.05,8,-1.0,788,307,859,0.389,0.39,18,-1,20,0
0,0.05,7,-1.0,788,353,985,0.447,0.449,18,-1,20,0
0,0.05,6,-1.0,788,398,1121,0.504,0.503,18,-1,20,0
0,0.05,5,-1.0,788,457,1202,0.579,0.502,18,-1,20,0
0,0.05,9,-1.0,477,115,313,0.241,0.243,10,-1,20,0
0,0.05,8,-1.0,477,143,397,0.299,0.301,10,-1,20,0
0,0.05,7,-1.0,477,181,506,0.379,0.381,10,-1,20,0
0,0.05,6,-1.0,477,204,572,0.427,0.429,10,-1,20,0
0,0.05,5,-1.0,477,245,636,0.513,0.427,10,-1,20,0
0,0.05,9,-1.0,1299,375,1023,0.288,0.289,26,-1,16,0
0,0.05,8,-1.0,1299,438,1211,0.337,0.338,26,-1,16,0
0,0.05,7,-1.0,1299,524,1451,0.403,0.404,26,-1,16,0
0,0.05,6,-1.0,1299,616,1734,0.474,0.472,26,-1,16,0
0,0.05,5,-1.0,1299,731,1937,0.562,0.506,26,-1,16,0
0,0.05,9,-1.0,842,252,667,0.299,0.3,18,-1,16,0
0,0.05,8,-1.0,842,286,776,0.339,0.34,18,-1,16,0
0,0.05,7,-1.0,842,327,906,0.388,0.389,18,-1,16,0
0,0.05,6,-1.0,842,374,1036,0.444,0.445,18,-1,16,0
0,0.05,5,-1.0,842,440,1150,0.522,0.476,18,-1,16,0
0,0.05,9,-1.0,503,137,371,0.272,0.274,10,-1,16,0
0,0.05,8,-1.0,503,168,454,0.333,0.335,10,-1,16,0
0,0.05,7,-1.0,503,194,529,0.385,0.387,10,-1,16,0
0,0.05,6,-1.0,503,222,612,0.44,0.435,10,-1,16,0
